Age,CCAvg,CD_Account,CreditCard,Education,Experience,Family,Income,Mortgage,Mortgage > 0,Online,Personal_Loan,Securities_Account,ZIPCode (SCF)
59,1.0,0,1,1,35,2,11,0,,0,0,0,94
39,2.0,0,0,2,15,1,41,176,176.0,1,0,0,95
50,1.5,0,1,2,24,1,68,120,120.0,1,0,0,95
45,0.75,0,0,3,15,1,28,0,,0,0,1,95
50,1.2,0,1,3,26,1,115,0,,0,1,0,95
65,0.1,0,0,2,40,4,83,247,247.0,1,0,0,92
36,1.1,0,0,2,11,2,40,166,166.0,0,0,1,93
57,0.1,0,0,3,32,1,113,0,,1,0,0,91
53,0.8,0,0,3,27,1,89,0,,1,0,1,92
28,1.6,0,0,1,4,4,38,0,,0,0,0,92
55,1.5,0,0,1,31,4,62,0,,1,0,0,93
56,1.7,0,0,1,31,3,65,109,109.0,0,0,0,92
57,1.7,0,1,1,32,3,40,0,,1,0,0,94
27,1.0,0,0,3,3,1,30,80,80.0,0,0,0,93
27,1.0,0,0,1,3,4,20,0,,0,0,0,92
54,3.2,0,0,3,30,2,58,0,,0,0,0,92
62,0.8,0,1,1,38,1,54,0,,0,0,1,91
41,0.3,0,0,2,16,2,19,105,105.0,0,0,0,91
62,0.1,0,0,3,38,3,30,128,128.0,1,0,0,94
40,5.2,0,0,1,14,1,123,0,,1,0,0,90
32,2.4,0,0,2,8,1,45,0,,0,0,0,94
62,2.9,0,0,1,38,1,154,0,,1,0,0,94
35,2.7,0,1,1,11,2,93,0,,1,0,0,90
25,0.2,0,0,1,0,4,71,78,78.0,0,0,1,93
50,3.1,0,1,1,25,4,83,0,,0,1,0,94
43,2.2,0,0,2,17,3,55,0,,0,0,0,93
52,0.9,0,1,2,28,4,38,95,95.0,1,0,0,94
39,0.9,0,0,2,13,3,74,155,155.0,1,0,0,95
33,1.8,0,0,3,3,4,69,0,,1,0,0,92
27,2.5,0,0,1,3,2,104,184,184.0,1,0,1,92
27,1.0,0,0,3,0,4,38,154,154.0,1,0,0,95
32,0.9,0,1,3,8,3,25,0,,1,0,0,93
65,1.3,0,0,1,40,1,162,0,,1,0,0,94
55,2.6,0,0,3,29,4,64,0,,1,0,0,93
52,0.7,0,1,2,27,2,30,0,,1,0,0,94
39,0.5,0,1,3,13,3,52,0,,0,0,1,95
35,1.5,0,0,3,11,1,42,0,,1,0,0,93
39,1.8,0,0,2,15,2,79,219,219.0,0,0,0,92
34,1.7,0,0,1,10,1,34,164,164.0,0,0,0,93
30,3.1,0,0,1,5,2,123,0,,1,0,0,95
37,3.3,0,0,1,12,2,160,0,,0,0,0,94
41,2.33,0,0,2,14,3,51,0,,1,0,0,91
31,4.0,0,0,1,7,1,108,0,,1,0,0,94
37,2.3,1,1,2,13,2,158,0,,1,1,0,93
49,1.5,0,0,2,23,1,68,0,,0,0,0,90
58,1.6,0,0,3,33,2,42,0,,1,0,0,91
45,0.75,0,0,3,15,1,32,105,105.0,1,0,0,94
40,1.4,0,0,3,14,2,22,0,,0,0,0,94
34,2.0,0,1,3,8,2,29,0,,1,0,0,90
62,3.4,0,0,3,36,2,183,0,,0,1,0,90
54,1.6,0,1,3,30,1,69,0,,1,0,0,92
26,0.2,0,0,1,2,2,92,0,,1,0,0,96
54,1.0,0,0,3,30,2,40,0,,0,0,0,90
29,0.5,0,1,3,4,4,9,86,86.0,1,0,0,92
48,0.6,0,1,1,23,1,128,0,,1,0,0,94
25,1.0,0,1,1,1,4,13,95,95.0,0,0,0,95
45,0.1,0,0,3,19,2,25,102,102.0,1,0,0,94
34,1.6,0,0,2,9,1,123,0,,1,1,0,94
51,0.2,0,0,1,27,4,33,83,83.0,1,0,0,92
60,0.3,0,0,3,35,1,34,0,,1,0,0,94
59,0.0,0,0,2,35,1,58,0,,1,0,0,91
49,1.3,0,1,2,24,1,51,98,98.0,0,0,0,91
50,1.3,0,0,1,25,2,29,0,,0,0,0,90
41,0.4,0,0,1,16,2,111,0,,0,0,0,92
49,1.9,0,0,3,24,4,43,0,,1,0,0,94
63,0.4,0,0,1,37,2,20,76,76.0,0,0,0,94
63,2.8,0,0,1,37,2,101,0,,0,0,0,95
33,2.2,0,0,2,7,4,48,207,207.0,0,0,0,92
38,2.8,0,0,3,12,1,180,158,158.0,1,1,0,90
64,0.0,0,0,3,40,2,92,185,185.0,1,0,1,91
36,0.9,0,0,1,10,3,33,0,,0,0,0,94
58,1.9,0,0,2,33,2,51,0,,0,0,0,95
39,1.4,0,1,2,14,2,31,94,94.0,1,0,0,92
46,2.7,0,0,1,22,1,83,0,,1,0,0,95
61,0.8,0,0,1,37,1,45,0,,0,0,0,94
53,0.8,0,1,3,27,1,89,146,146.0,1,0,0,92
64,3.8,0,0,1,40,1,89,0,,0,0,0,94
38,0.3,0,0,2,13,2,9,0,,0,0,0,92
52,2.0,0,0,3,22,4,58,223,223.0,1,0,0,93
65,0.8,0,0,3,40,1,80,0,,1,0,0,94
59,1.7,0,1,3,33,2,73,0,,1,0,0,92
45,0.3,0,0,1,20,1,41,0,,1,0,0,95
53,2.0,0,0,2,28,3,74,0,,0,0,1,91
38,1.4,0,0,3,12,2,29,0,,1,0,0,92
54,0.4,0,0,3,24,4,25,115,115.0,0,0,0,90
61,1.7,0,1,2,35,4,59,0,,1,0,0,90
48,1.9,0,0,3,23,4,43,0,,1,0,0,90
46,1.4,0,1,2,22,4,72,149,149.0,1,0,0,91
36,3.0,1,1,3,11,1,183,0,,1,1,0,94
59,1.8,0,0,3,35,1,39,0,,1,0,0,92
36,0.4,0,0,2,12,4,35,0,,1,0,0,95
51,0.5,0,0,2,24,1,23,0,,1,0,0,95
30,0.0,0,1,1,5,1,134,0,,1,0,0,92
48,1.4,0,0,3,22,1,35,0,,1,0,0,92
55,2.5,0,0,1,29,4,42,0,,0,0,1,95
41,0.2,0,0,3,17,4,81,167,167.0,0,0,1,92
26,0.4,0,0,1,0,4,14,94,94.0,1,0,0,94
41,1.8,0,0,1,17,1,45,172,172.0,1,0,1,93
54,1.7,0,1,2,28,3,79,150,150.0,1,0,0,91
57,0.8,0,0,2,31,1,53,120,120.0,0,0,0,92
54,0.7,0,1,2,28,2,33,0,,0,0,0,94
60,2.5,0,0,3,34,1,60,103,103.0,0,0,0,95
63,0.8,0,0,2,37,1,8,97,97.0,1,0,0,94
41,1.0,0,0,2,14,3,38,150,150.0,1,0,0,95
46,5.0,0,0,1,22,1,154,0,,1,0,0,93
31,2.2,0,0,2,5,4,54,0,,0,0,0,92
58,1.4,0,0,1,32,3,41,0,,1,0,0,95
59,0.3,0,0,1,35,2,25,75,75.0,1,0,0,95
46,1.7,0,0,1,22,2,53,109,109.0,0,0,0,90
33,0.1,0,0,1,9,1,79,0,,1,0,0,94
56,0.9,1,1,2,31,4,13,76,76.0,1,0,0,94
47,1.4,0,0,1,23,2,130,0,,0,0,0,91
59,0.7,0,0,2,33,2,93,0,,0,0,0,91
24,0.8,0,0,1,0,3,82,0,,1,0,0,90
39,0.3,0,0,2,14,2,15,92,92.0,0,0,0,93
30,5.0,0,0,2,3,4,150,0,,1,1,0,94
55,0.7,0,1,2,29,2,131,0,,0,1,0,95
47,1.5,0,0,1,21,3,28,0,,1,0,0,92
35,0.7,0,0,2,11,4,9,0,,1,0,0,93
47,1.4,0,0,2,23,4,88,0,,0,0,0,94
38,4.1,0,0,1,13,1,143,0,,0,0,0,94
38,1.3,0,0,3,13,2,168,0,,0,1,0,92
27,3.0,0,0,2,3,1,105,0,,0,1,1,94
42,2.1,0,0,3,18,3,62,0,,1,0,0,94
26,2.6,0,0,1,2,4,51,0,,1,0,0,92
60,4.4,0,1,1,34,3,101,0,,1,0,0,94
27,0.8,0,0,1,3,3,90,0,,1,0,0,91
27,2.1,0,1,3,1,4,83,0,,1,0,0,91
40,0.0,0,0,3,15,2,21,0,,1,0,0,90
40,3.4,0,0,1,16,1,115,0,,1,0,0,94
29,4.4,0,0,1,3,4,172,0,,0,1,0,92
30,1.0,0,0,2,6,2,32,0,,0,0,0,91
47,0.6,1,1,1,23,4,34,0,,1,0,0,91
33,2.0,0,0,3,7,2,30,132,132.0,0,0,0,94
57,1.3,0,1,2,32,3,31,0,,1,0,0,95
38,2.7,0,1,1,14,2,90,0,,1,0,0,94
54,2.6,0,0,3,28,4,79,0,,0,0,0,92
47,0.6,0,1,1,23,4,22,0,,1,0,0,94
48,2.4,0,0,3,22,1,114,0,,1,1,0,92
62,0.5,0,0,3,36,1,42,128,128.0,1,0,0,94
30,0.2,0,0,3,6,1,29,90,90.0,1,0,0,92
35,2.6,0,0,2,11,3,72,0,,1,0,0,94
59,1.8,0,0,3,35,1,68,95,95.0,0,0,0,93
38,0.7,0,0,3,13,4,78,0,,1,0,0,91
57,2.1,0,0,2,33,2,170,0,,0,1,0,95
42,0.1,0,0,2,17,2,14,0,,1,0,0,91
39,1.9,0,0,1,15,2,129,0,,0,0,0,90
53,1.0,0,0,3,23,3,39,87,87.0,1,0,0,92
27,0.2,0,1,1,3,2,82,0,,0,0,0,94
59,0.4,0,1,2,35,3,31,0,,1,0,0,94
48,0.5,0,1,2,24,4,9,0,,0,0,0,92
62,0.1,0,0,3,37,3,15,91,91.0,0,0,0,94
66,2.2,0,0,1,41,3,70,0,,0,0,0,93
38,0.7,0,0,3,13,4,84,0,,0,0,0,93
47,0.8,0,1,3,21,2,89,0,,1,0,0,94
27,4.7,0,0,1,2,3,170,0,,1,1,0,95
37,2.2,0,0,1,13,2,82,0,,0,0,0,92
56,1.7,0,0,1,31,3,60,0,,1,0,0,92
39,2.4,0,0,2,13,2,58,0,,1,0,0,94
36,1.33,0,0,1,12,1,29,81,81.0,1,0,0,94
32,0.3,0,0,1,6,2,32,0,,0,0,0,92
62,3.4,0,1,2,37,4,115,0,,1,0,0,90
48,2.4,0,0,2,22,2,83,0,,1,0,0,91
58,0.3,0,1,2,32,3,54,0,,1,0,0,94
27,1.8,0,0,3,2,4,112,0,,1,0,1,94
52,1.4,0,0,2,26,2,182,0,,1,1,0,95
60,0.8,0,0,2,34,1,23,112,112.0,1,0,0,94
46,2.0,0,0,3,22,4,84,0,,1,0,0,92
41,0.5,0,0,3,15,3,39,0,,0,0,0,91
62,1.3,0,0,1,37,1,129,0,,1,0,0,94
41,0.75,0,0,3,11,1,35,114,114.0,1,0,0,93
55,0.1,0,0,3,30,1,85,0,,0,0,0,94
45,2.9,0,0,1,19,4,73,0,,0,0,0,94
51,0.8,0,0,3,25,1,70,0,,1,0,1,90
27,4.4,0,0,1,2,3,130,192,192.0,1,1,0,92
30,1.5,0,0,1,4,1,39,0,,1,0,0,94
31,1.8,0,1,2,5,4,72,242,242.0,1,0,0,95
61,2.3,0,0,3,37,4,68,0,,0,0,0,90
40,1.4,0,1,3,16,1,35,0,,1,0,0,94
45,0.7,1,1,1,21,3,61,0,,1,0,1,95
45,1.9,0,0,1,21,4,69,0,,0,0,0,90
37,3.6,0,0,2,13,1,59,0,,0,0,0,93
34,4.5,0,0,3,8,2,99,217,217.0,0,0,0,93
56,2.0,0,0,2,31,3,72,0,,0,0,0,90
33,1.2,0,0,1,9,1,44,0,,0,0,0,94
58,0.8,0,1,1,34,1,55,168,168.0,1,0,0,90
65,0.5,0,1,1,40,3,20,102,102.0,1,0,0,94
52,1.5,0,1,2,26,2,59,239,239.0,0,0,0,92
64,0.1,0,1,3,39,3,8,87,87.0,0,0,0,92
51,4.9,0,1,1,25,4,85,0,,1,0,0,94
59,4.3,1,0,1,35,1,94,76,76.0,1,0,1,94
52,0.4,0,1,1,28,2,22,0,,1,0,0,91
55,3.2,0,1,3,31,2,74,0,,1,0,0,94
46,2.67,0,0,2,19,3,59,0,,0,0,0,93
61,0.6,0,1,2,36,4,12,0,,1,0,0,93
35,0.4,0,0,2,9,1,8,0,,1,0,0,94
56,1.6,0,1,3,31,3,74,0,,1,0,0,94
31,3.4,1,1,2,5,4,184,0,,1,1,0,92
44,0.0,0,0,2,19,4,34,0,,0,0,0,95
53,0.8,0,0,3,27,2,63,0,,1,0,1,93
27,1.6,0,0,3,1,2,85,0,,0,0,0,93
36,0.5,1,0,3,12,3,109,0,,1,1,1,94
40,0.6,0,0,3,15,1,31,0,,1,0,0,94
39,2.4,0,0,2,13,2,61,90,90.0,1,0,0,90
59,1.6,0,1,1,35,2,88,0,,0,0,0,94
43,0.3,0,0,2,18,2,22,0,,0,0,0,91
30,2.2,0,0,2,4,4,63,0,,1,0,1,95
26,0.2,0,1,1,1,4,80,0,,1,0,0,95
48,2.1,0,1,1,22,3,78,0,,1,0,0,94
50,0.1,0,0,1,24,4,45,93,93.0,1,0,0,94
33,2.1,0,1,3,7,4,51,0,,0,0,0,94
32,1.5,0,0,3,6,2,111,0,,0,0,0,95
34,2.8,0,1,1,10,3,45,153,153.0,1,0,0,93
33,4.8,0,0,2,9,2,184,0,,0,1,0,94
32,1.0,0,0,2,5,2,41,112,112.0,1,0,1,92
55,1.3,1,1,3,30,4,69,0,,1,0,1,91
58,0.2,0,0,1,33,3,23,0,,0,0,0,91
30,0.8,1,0,2,5,1,61,251,251.0,1,0,1,95
40,0.6,0,0,3,16,2,50,0,,0,0,0,92
33,2.4,0,0,2,9,1,49,0,,1,0,0,94
63,1.1,0,1,1,39,2,52,0,,1,0,0,90
62,2.8,0,0,1,37,2,53,0,,1,0,0,92
43,3.5,0,0,2,17,4,125,0,,0,1,0,94
31,1.6,0,0,1,5,3,72,0,,1,0,0,94
28,1.8,0,1,3,2,4,51,0,,0,0,0,94
64,0.5,0,0,1,39,3,23,0,,0,0,1,91
27,1.9,0,1,3,1,1,41,0,,0,0,0,90
33,2.0,0,0,1,9,3,41,108,108.0,1,0,0,95
39,4.67,0,0,2,12,1,138,0,,1,1,0,92
44,3.3,0,1,1,20,2,138,0,,0,0,0,94
53,0.8,0,1,1,28,4,14,0,,1,0,0,94
44,1.0,0,1,2,17,3,25,0,,0,0,0,95
34,1.7,0,1,1,10,1,43,142,142.0,0,0,0,95
53,0.3,0,1,1,29,2,90,217,217.0,0,0,1,95
62,1.0,0,0,3,36,2,41,154,154.0,1,0,1,90
42,2.2,0,0,3,17,2,63,0,,1,0,0,95
48,0.67,0,0,2,21,3,23,95,95.0,0,0,0,94
38,0.5,0,0,1,13,4,140,0,,0,1,0,90
41,1.5,0,0,3,15,1,75,0,,1,0,0,95
57,0.9,0,0,2,32,4,13,78,78.0,1,0,1,94
31,0.5,0,0,3,7,1,10,81,81.0,1,0,0,92
39,0.8,0,0,2,15,1,100,0,,1,0,0,94
48,1.1,0,0,1,22,3,85,203,203.0,1,0,0,94
55,2.67,0,0,1,31,3,73,219,219.0,1,0,0,95
47,2.7,0,0,2,22,3,65,0,,1,0,0,91
61,1.7,0,0,1,36,4,59,148,148.0,0,0,0,93
60,1.0,0,0,3,34,2,31,0,,0,0,0,91
34,4.0,0,0,1,10,1,134,0,,0,0,0,91
45,0.2,0,1,1,21,4,11,106,106.0,1,0,0,94
60,0.3,0,0,3,35,1,32,80,80.0,1,0,0,93
25,1.6,0,1,3,0,2,53,0,,1,0,0,90
41,0.7,0,1,1,17,1,28,0,,0,0,0,95
63,1.0,0,0,3,37,2,44,0,,1,0,0,94
63,0.8,0,1,1,39,1,40,118,118.0,0,0,0,91
43,0.6,0,0,2,19,3,40,0,,1,0,0,94
50,1.3,0,0,3,25,1,82,0,,1,0,0,91
38,1.4,0,0,2,12,4,89,0,,0,0,0,94
54,1.6,0,1,2,30,4,78,0,,1,0,0,92
61,0.9,0,0,3,36,3,55,197,197.0,0,0,0,94
29,0.4,0,0,2,5,4,34,0,,1,0,0,92
33,2.2,0,1,2,7,4,58,0,,1,0,0,95
23,2.6,0,0,1,1,4,73,0,,1,0,0,92
56,2.1,0,0,1,31,4,54,0,,1,0,0,91
54,0.9,0,1,2,30,4,45,0,,0,0,0,92
37,2.3,1,0,2,11,1,123,0,,1,1,1,94
34,2.2,0,0,2,9,4,102,0,,1,0,0,92
53,1.5,0,0,1,29,3,39,0,,1,0,0,92
65,3.4,0,1,2,40,4,114,0,,0,0,0,94
62,0.3,0,1,3,37,1,29,0,,0,0,0,91
51,0.6,0,1,2,25,3,30,144,144.0,0,0,0,91
31,0.6,0,0,3,5,1,22,0,,0,0,0,91
64,0.3,0,1,1,38,2,38,186,186.0,1,0,0,94
39,1.7,0,0,1,15,2,41,0,,0,0,0,90
60,0.5,0,1,2,35,3,38,0,,1,0,0,94
47,0.9,0,0,3,23,1,25,0,,1,0,0,93
25,2.6,0,0,1,1,4,70,218,218.0,1,0,0,93
51,0.6,0,1,3,26,2,42,0,,1,0,0,92
31,1.2,0,0,1,7,1,64,0,,1,0,0,94
32,1.1,0,0,3,7,4,28,0,,0,0,0,90
51,4.9,0,1,1,25,1,119,208,208.0,1,0,0,93
25,1.0,0,0,3,1,1,28,0,,1,0,0,94
43,2.1,0,0,3,19,3,60,0,,1,0,0,94
54,1.5,0,0,2,29,1,23,0,,0,0,0,93
54,0.8,0,1,1,30,2,39,0,,0,0,0,95
42,0.0,0,1,3,17,2,19,85,85.0,1,0,0,92
46,0.8,0,1,3,20,2,72,0,,1,0,0,93
62,0.9,0,1,3,37,3,41,0,,1,0,0,95
31,0.3,0,0,2,5,2,32,130,130.0,1,0,0,92
30,0.8,0,0,2,5,1,69,0,,1,0,0,94
52,0.4,0,0,1,28,3,23,0,,1,0,0,95
35,0.2,0,0,1,9,4,44,0,,1,0,0,92
60,0.4,0,0,2,36,3,32,165,165.0,1,0,0,92
58,0.3,0,0,1,34,2,25,123,123.0,1,0,0,90
24,1.6,0,0,3,2,2,80,0,,1,0,0,94
40,0.8,0,0,2,16,1,83,230,230.0,1,0,1,92
33,4.5,1,1,3,7,2,81,187,187.0,1,0,0,92
36,1.1,0,0,2,11,2,44,85,85.0,1,0,0,91
62,2.0,0,0,1,36,2,119,0,,0,0,0,94
57,0.9,0,0,1,32,4,39,147,147.0,0,0,0,92
64,1.0,0,0,3,38,2,40,0,,0,0,0,92
52,0.8,0,0,1,26,3,79,183,183.0,0,0,0,95
54,0.7,0,0,2,28,4,30,0,,1,0,0,95
40,2.6,0,0,3,14,1,179,0,,1,1,0,90
55,3.8,0,0,2,30,4,82,0,,1,0,0,94
39,2.4,0,0,2,13,2,50,0,,0,0,0,91
55,1.9,0,0,2,30,2,64,0,,0,0,0,94
28,1.5,0,1,1,4,1,129,0,,0,0,0,92
44,2.9,0,0,1,18,4,68,0,,0,0,1,93
46,1.4,0,0,3,21,1,30,112,112.0,0,0,1,92
61,1.5,0,1,1,36,3,48,0,,0,0,0,94
45,0.5,0,0,3,20,1,40,0,,1,0,1,92
38,1.9,0,0,1,14,2,105,0,,1,0,0,94
29,0.2,0,0,1,3,4,41,0,,1,0,0,92
38,2.7,0,0,1,14,2,80,0,,1,0,0,92
28,3.1,0,0,1,3,2,134,0,,1,0,0,96
34,2.5,0,0,3,9,1,49,0,,0,0,0,94
35,1.8,0,0,1,9,2,63,0,,1,0,0,92
46,1.9,0,1,1,22,4,70,212,212.0,0,0,0,94
63,0.7,0,0,2,37,3,32,141,141.0,0,0,0,93
33,0.9,0,0,3,9,3,14,114,114.0,0,0,0,95
53,2.8,0,0,2,27,4,38,144,144.0,1,0,1,94
44,2.6,0,0,3,18,4,90,0,,1,0,0,95
38,0.4,0,1,2,14,4,20,79,79.0,1,0,0,94
48,1.7,0,1,1,24,2,61,229,229.0,0,0,0,91
33,0.8,0,0,1,7,4,43,0,,0,0,0,96
66,1.9,0,1,2,42,1,39,0,,1,0,0,94
59,2.1,0,1,1,34,4,60,234,234.0,1,0,0,90
40,3.0,0,0,1,15,3,63,0,,1,0,1,93
36,0.2,0,1,3,11,4,8,81,81.0,0,0,0,93
62,1.3,0,1,2,38,4,52,0,,1,0,0,95
51,3.0,1,1,1,27,4,92,0,,1,1,0,92
52,1.4,0,0,3,26,1,71,0,,0,0,0,92
41,0.1,0,0,2,16,2,25,91,91.0,0,0,1,92
31,1.9,0,0,3,5,1,34,156,156.0,1,0,0,94
28,2.6,0,0,3,3,3,74,0,,0,0,0,94
57,2.0,0,1,1,31,2,120,0,,0,0,0,95
61,1.3,0,1,2,37,4,50,0,,0,0,0,95
60,1.0,0,1,1,36,2,10,0,,1,0,0,92
56,2.5,0,0,2,29,4,45,113,113.0,1,0,0,90
49,1.8,0,1,1,23,4,29,0,,1,0,0,94
49,0.4,0,0,1,25,3,24,0,,1,0,0,95
32,1.2,0,1,1,8,1,60,0,,1,0,0,95
26,0.6,0,0,2,1,4,50,0,,0,0,0,95
27,1.1,0,0,2,1,3,43,0,,0,0,0,95
57,4.4,0,1,1,31,3,79,0,,0,0,0,91
29,0.1,0,1,2,5,3,44,0,,1,0,0,95
56,1.5,0,0,3,30,4,31,0,,1,0,0,90
59,1.0,0,0,1,35,2,14,107,107.0,1,0,0,94
53,0.8,0,1,1,28,4,19,106,106.0,0,0,0,94
54,1.1,0,0,2,29,1,111,0,,1,1,0,93
56,1.9,0,0,2,30,1,90,0,,1,0,0,94
50,0.7,0,0,3,25,2,21,129,129.0,0,0,0,90
51,4.2,0,0,2,25,1,104,0,,1,1,0,94
53,1.9,0,0,2,27,1,75,0,,1,0,0,94
32,4.2,1,0,1,7,1,98,171,171.0,0,1,1,95
49,0.1,0,0,1,23,4,41,153,153.0,1,0,0,95
54,1.6,0,0,2,30,4,79,0,,1,0,0,92
64,0.6,0,0,2,39,4,24,0,,0,0,0,94
58,3.6,0,0,2,34,1,90,0,,0,1,0,95
25,2.4,0,0,2,1,3,39,0,,1,0,0,94
50,0.0,0,0,1,25,2,9,0,,0,0,1,91
38,0.1,0,0,2,13,2,15,90,90.0,1,0,0,90
48,2.7,0,0,1,24,1,80,0,,1,0,0,91
41,0.7,0,1,3,15,1,63,79,79.0,0,0,0,95
32,0.5,0,0,3,8,1,20,102,102.0,1,0,0,93
46,2.1,1,1,3,22,2,43,0,,1,0,1,92
39,1.5,0,0,3,15,1,65,0,,0,0,0,95
39,1.7,0,0,2,15,2,91,151,151.0,0,0,0,93
63,0.8,0,0,1,39,1,53,0,,0,0,0,93
58,1.7,0,0,2,32,3,110,0,,0,0,0,94
28,1.5,0,0,1,4,3,82,103,103.0,1,0,0,92
36,0.2,0,0,3,11,4,23,0,,1,0,0,94
36,2.7,0,0,1,12,2,88,0,,1,0,0,90
44,0.8,0,0,3,18,2,71,0,,1,0,0,93
31,2.9,0,0,3,5,1,180,144,144.0,0,1,1,94
45,2.1,0,1,3,21,2,39,184,184.0,0,0,0,92
39,1.5,0,1,3,13,1,94,0,,0,0,0,90
43,1.0,0,0,2,16,3,25,0,,1,0,0,94
40,0.0,0,0,3,15,2,10,102,102.0,1,0,0,94
30,1.0,0,0,1,5,1,42,184,184.0,0,0,0,94
58,3.9,0,1,1,33,2,142,0,,0,0,0,92
46,1.3,0,0,1,21,2,34,0,,1,0,0,92
35,4.6,0,0,1,10,1,139,0,,0,0,0,90
30,4.5,0,0,1,4,2,154,207,207.0,1,0,0,95
34,2.0,0,0,3,8,2,40,89,89.0,0,0,0,91
62,1.5,0,1,3,32,1,33,140,140.0,1,0,0,93
58,1.6,0,1,1,34,2,80,0,,1,0,0,90
45,0.67,0,0,2,18,3,10,100,100.0,1,0,0,92
42,0.5,0,0,3,16,3,41,0,,1,0,0,90
60,1.3,0,1,1,36,4,30,118,118.0,1,0,0,93
55,0.8,0,0,3,29,1,78,190,190.0,1,0,0,95
45,5.0,0,1,1,21,1,164,0,,0,0,0,90
52,0.4,0,0,3,27,1,23,0,,0,0,0,92
60,0.7,0,0,3,34,4,25,0,,1,0,0,94
33,2.1,0,0,3,9,1,42,0,,1,0,0,95
37,2.5,0,1,1,11,1,71,185,185.0,1,0,0,91
59,4.2,0,0,2,34,3,114,0,,1,1,0,94
51,2.8,0,1,2,26,1,70,0,,1,0,0,91
60,2.5,0,0,2,33,4,55,0,,1,0,0,94
61,1.3,0,0,1,36,1,29,0,,0,0,0,93
64,3.8,0,1,1,40,1,123,0,,1,0,0,90
31,0.7,0,0,2,7,4,8,0,,0,0,0,95
57,0.7,0,0,1,32,4,69,245,245.0,0,0,0,94
48,0.2,0,0,2,23,1,79,0,,0,0,0,94
35,4.6,0,0,1,10,1,105,0,,0,0,0,92
33,2.3,0,0,1,8,3,39,0,,0,0,0,95
47,5.0,0,0,1,23,1,163,0,,0,0,0,92
46,0.2,0,0,1,20,1,9,0,,1,0,0,94
44,2.0,0,1,3,20,4,71,0,,0,0,0,91
42,2.1,0,0,3,18,3,51,0,,0,0,0,92
50,1.4,0,0,3,24,1,32,167,167.0,0,0,0,90
52,4.3,1,1,1,26,4,161,0,,1,1,0,93
53,0.2,0,0,1,27,1,60,0,,1,0,0,90
37,1.0,0,0,2,10,4,35,0,,0,0,0,92
64,1.2,0,0,2,40,4,41,0,,1,0,0,94
46,1.7,0,0,1,22,2,73,216,216.0,1,0,0,92
57,1.5,1,1,1,33,4,49,214,214.0,1,0,1,94
61,2.0,0,1,1,35,2,79,194,194.0,1,0,0,94
40,3.2,0,0,1,16,2,60,0,,0,0,0,94
33,0.6,0,0,2,8,3,78,0,,1,0,0,95
50,1.1,0,0,2,26,4,40,131,131.0,0,0,0,95
57,0.7,0,1,1,32,4,68,191,191.0,1,0,0,94
56,1.6,0,0,3,31,2,49,103,103.0,1,0,0,92
44,2.5,0,0,1,20,2,65,0,,1,0,0,92
23,2.4,0,0,2,3,3,55,145,145.0,1,0,0,92
33,2.3,0,1,1,8,3,62,98,98.0,0,0,0,92
48,0.0,0,0,1,22,1,152,0,,0,0,0,95
45,2.5,0,0,2,18,3,42,0,,0,0,0,95
54,0.7,0,0,2,28,4,39,0,,1,0,0,90
42,3.0,1,1,1,17,3,111,0,,0,1,1,94
47,2.1,0,0,1,21,3,82,0,,0,0,0,94
61,3.4,0,0,2,36,4,108,0,,1,0,0,93
53,0.8,0,0,3,27,2,59,0,,1,0,0,92
56,2.5,0,0,1,30,3,61,193,193.0,1,0,0,93
33,2.0,0,0,2,6,4,78,0,,1,0,1,95
44,0.1,0,0,3,18,2,18,0,,1,0,0,93
63,1.7,0,1,3,37,4,113,0,,1,0,0,94
47,2.67,0,0,2,20,1,62,0,,1,0,0,92
50,4.9,0,0,1,24,1,81,248,248.0,1,0,0,94
49,0.4,0,0,1,25,3,13,106,106.0,1,0,0,95
34,2.8,0,0,1,9,1,75,194,194.0,0,0,0,94
40,0.8,0,0,3,14,2,33,89,89.0,1,0,0,95
38,4.1,0,0,1,13,1,179,0,,1,0,0,93
51,2.0,0,0,2,26,3,69,0,,1,0,0,94
28,1.0,0,0,3,4,1,45,0,,1,0,0,94
52,3.0,0,0,2,26,3,59,0,,1,0,0,95
39,2.8,0,0,1,13,2,81,0,,1,0,0,94
54,0.0,0,0,3,29,2,81,0,,1,0,0,92
63,0.4,0,1,2,38,4,14,86,86.0,1,0,0,92
40,0.8,0,0,3,14,2,28,0,,0,0,0,94
36,2.2,0,0,1,12,2,93,0,,1,0,0,95
61,2.9,0,0,1,37,1,155,0,,1,0,0,91
33,1.3,0,0,1,8,4,68,0,,1,0,0,92
64,1.1,0,0,1,40,2,52,226,226.0,0,0,0,95
43,0.7,0,0,3,17,1,51,0,,0,0,0,94
24,1.6,0,0,1,0,4,44,180,180.0,1,0,0,90
60,2.2,0,0,1,36,4,49,204,204.0,1,0,1,94
50,1.0,0,0,3,26,2,42,78,78.0,1,0,1,91
40,4.1,0,0,1,15,1,144,0,,0,0,0,91
31,2.6,0,0,2,6,1,72,0,,1,0,0,94
30,1.5,0,0,1,4,1,44,109,109.0,0,0,0,94
60,0.9,0,0,3,35,3,43,175,175.0,0,0,0,91
39,0.1,0,0,2,14,1,74,144,144.0,1,0,1,93
66,2.5,0,0,1,41,1,145,0,,1,0,0,90
